column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
has_baseline_row,772,0,0.0,1,1,772,1.0,772,1.0,0.0,120,0,0.0,1,1,120,1.0,120,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
has_screening_row,772,0,0.0,1,1,772,1.0,772,1.0,0.0,120,0,0.0,1,1,120,1.0,120,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
peripheral_vascular_exam_abnormal,772,0,0.0,2,0.0,735,0.9520725388601037,772,0.04792746113989637,0.0456304196085801,120,0,0.0,2,0.0,112,0.9333333333333333,120,0.06666666666666667,0.06222222222222223,2,1,1,0.0,0.01873920552677033,0.018739205526770296,0.08069577158526572,0,0,0,0,0,mode_dominance
physical_heart_exam_abnormal,772,0,0.0,2,0.0,714,0.9248704663212435,772,0.07512953367875648,0.06948508684796906,120,0,0.0,2,0.0,109,0.9083333333333333,120,0.09166666666666666,0.08326388888888889,2,1,1,0.0,0.016537132987910153,0.01653713298791018,0.059839239217600745,0,0,0,0,0,mode_dominance
screening_fallback_allowed,772,0,0.0,1,1,772,1.0,772,1.0,0.0,120,0,0.0,1,1,120,1.0,120,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,constant_in_train
baseline_musculoskeletal_pain,532,240,0.31088082901554404,2,0.0,322,0.6052631578947368,532,0.39473684210526316,0.2389196675900277,92,28,0.23333333333333334,2,1.0,47,0.5108695652173914,92,0.5108695652173914,0.2498818525519849,2,1,0,0.0775474956822107,0.09439359267734548,0.11613272311212819,0.23491098911744515,0,1,0,1,1,
symptom_burden_baseline,532,240,0.31088082901554404,6,0.0,234,0.4398496240601504,532,0.868421052631579,0.9526117926394936,92,28,0.23333333333333334,6,1.0,39,0.42391304347826086,92,1.0217391304347827,1.2821361058601133,8,1,0,0.0775474956822107,0.015936580581889515,0.15331807780320372,0.14504210524261155,0,1,0,1,1,
faq_total,765,7,0.009067357512953367,20,0.0,493,0.6444444444444445,765,1.7516339869281046,12.246811055576915,120,0,0.0,6,0.0,101,0.8416666666666667,120,0.36666666666666664,2.04888888888889,20,0,,0.009067357512953367,0.1972222222222222,1.3849673202614379,0.5180263028708214,0,0,1,1,1,
cdrsb,772,0,0.0,12,0.0,468,0.6062176165803109,772,0.6599740932642487,1.0453279786034524,120,0,0.0,2,0.0,111,0.925,120,0.0375,0.01734375,12,0,,0.0,0.3187823834196891,0.6224740932642487,0.8539584017162535,0,0,1,1,1,
logical_memory_delayed,772,0,0.0,24,13.0,60,0.07772020725388601,772,9.821243523316062,29.506906225670487,120,0,0.0,17,14.0,19,0.15833333333333333,120,12.616666666666667,10.38638888888889,24,0,,0.0,0.08061312607944732,2.7954231433506056,0.625911021997513,0,0,1,1,1,
