column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
vascular_risk_count,772,0,0.0,6,1.0,245,0.3173575129533679,772,1.5194300518134716,1.3739748046927431,120,0,0.0,6,2.0,40,0.3333333333333333,120,1.6166666666666667,1.1363888888888887,6,1,0,0.0,0.015975820379965422,0.09723661485319512,0.08679136252121633,0,1,0,1,1,
serum_glucose,479,293,0.3795336787564767,95,92.0,23,0.04801670146137787,479,101.25260960334029,737.1199044634569,77,43,0.35833333333333334,44,102.0,6,0.07792207792207792,77,102.8051948051948,385.013998988025,98,0,,0.021200345423143363,0.029905376460700052,1.5525852018545123,0.06554628745427464,0,0,0,0,1,
eGFR,481,291,0.37694300518134716,477,75.03700674528076,2,0.004158004158004158,481,73.18763496690462,226.93059956392628,77,43,0.35833333333333334,77,92.54917886417147,1,0.012987012987012988,77,73.9483112125605,213.93997050158725,551,0,,0.01860967184801382,0.00882900882900883,0.7606762456558727,0.05123412196065734,0,0,0,0,1,
serum_cholesterol,481,291,0.37694300518134716,154,211.0,9,0.018711018711018712,481,195.54261954261955,1569.2918426182462,77,43,0.35833333333333334,60,184.0,3,0.03896103896103896,77,189.5974025974026,1505.7989542924608,162,0,,0.01860967184801382,0.020250020250020248,5.945216945216941,0.1516190366899082,0,0,0,0,1,
serum_creatinine,481,291,0.37694300518134716,18,1.0,96,0.1995841995841996,481,0.9831600831600831,0.059196666681074164,77,43,0.35833333333333334,9,1.0,16,0.2077922077922078,77,0.9519480519480519,0.04483386743127003,18,0,,0.01860967184801382,0.00820800820800821,0.0312120312120312,0.13685372290397838,0,0,0,0,1,
heart_disease,532,240,0.31088082901554404,2,1.0,340,0.6390977443609023,532,0.6390977443609023,0.23065181751370908,92,28,0.23333333333333334,2,1.0,60,0.6521739130434783,92,0.6521739130434783,0.22684310018903592,2,1,1,0.0775474956822107,0.013076168682575995,0.013076168682575995,0.027340243313869268,0,0,0,0,1,
smoking_history,532,240,0.31088082901554404,2,0.0,330,0.6203007518796992,532,0.37969924812030076,0.23552772909717903,92,28,0.23333333333333334,2,0.0,53,0.5760869565217391,92,0.42391304347826086,0.244210775047259,2,1,1,0.0775474956822107,0.044213795357960106,0.044213795357960106,0.09027562551355106,0,0,0,0,1,
years_retired,609,163,0.211139896373057,45,13.0,37,0.060755336617405585,609,11.371100164203613,78.21039632658453,90,30,0.25,30,11.0,7,0.07777777777777778,90,11.533333333333333,56.22666666666666,46,0,,0.038860103626943004,0.017022441160372194,0.16223316912972052,0.019787691997129174,0,0,0,0,1,
education_retired,757,15,0.019430051813471502,15,16.0,155,0.2047556142668428,757,13.117569352708058,47.27944032709245,120,0,0.0,11,0.0,30,0.25,120,12.383333333333333,55.95305555555556,16,0,,0.019430051813471502,0.0452443857331572,0.734236019374725,0.10219801720500483,0,0,0,0,1,
BMI,771,1,0.0012953367875647669,749,24.36599047268668,3,0.0038910505836575876,771,27.776588143722925,129.64055559363746,119,1,0.008333333333333333,118,30.275037000788288,2,0.01680672268907563,119,27.667221181465987,27.080606974573143,862,0,,0.007037996545768566,0.012915672105418042,0.10936696225693865,0.012354845674837285,0,0,0,0,1,
weight_kg,771,1,0.0012953367875647669,473,70.76040972,9,0.011673151750972763,771,77.3947125025655,488.355415862047,120,0,0.0,107,95.70799007000001,3,0.025,120,78.97329247460834,318.88024463211696,525,0,,0.0012953367875647669,0.013326848249027239,1.5785799720428457,0.07857446212347902,0,0,0,0,1,
diastolic_bp,772,0,0.0,52,70.0,67,0.08678756476683938,772,73.84455958549223,93.38516470240812,120,0,0.0,38,78.0,10,0.08333333333333333,120,74.40833333333333,94.55826388888889,53,0,,0.0,0.0034542314335060526,0.5637737478410969,0.058157572967462934,0,0,0,0,1,
education_years,772,0,0.0,15,16.0,199,0.25777202072538863,772,16.317357512953368,6.835812706381379,120,0,0.0,10,18.0,25,0.20833333333333334,120,16.608333333333334,6.038263888888888,15,0,,0.0,0.049438687392055286,0.29097582037996617,0.11468691081300308,0,0,0,0,1,
height_m,772,0,0.0,189,1.651,38,0.04922279792746114,772,1.6781789378238339,0.013111458025296648,119,1,0.008333333333333333,75,1.7271999999999998,7,0.058823529411764705,119,1.689500168067227,0.010621976850391922,209,0,,0.008333333333333333,0.009600731484303564,0.011321230243393154,0.10392698354622627,0,0,0,0,1,
hypertension,772,0,0.0,2,0.0,429,0.555699481865285,772,0.44430051813471505,0.2468975677199387,120,0,0.0,2,0.0,64,0.5333333333333333,120,0.4666666666666667,0.24888888888888888,2,1,1,0.0,0.022366148531951624,0.022366148531951624,0.04492197822876028,0,0,0,0,1,
libra_supported_late_life_raw,772,0,0.0,33,0.0,233,0.3018134715025907,772,1.5623056994818652,1.8041361345271014,120,0,0.0,22,0.0,32,0.26666666666666666,120,1.5366666666666668,1.6561555555555558,34,0,,0.0,0.03514680483592403,0.025639032815198304,0.019492174072511633,0,0,0,0,1,
libra_supported_raw,772,0,0.0,61,0.0,107,0.13860103626943004,772,2.629663212435233,3.156956881392789,120,0,0.0,35,1.6,15,0.125,120,2.75,2.4390000000000005,62,0,,0.0,0.013601036269430045,0.12033678756476718,0.07194096047953846,0,0,0,0,1,
libra_supported_rescaled_0_100,772,0,0.0,72,0.0,107,0.13860103626943004,772,24.787508933357156,264.3941177567774,120,0,0.0,41,20.0,13,0.10833333333333334,120,25.470689655172414,194.80875000000003,74,0,,0.0,0.030267702936096708,0.6831807218152584,0.04508668498734938,0,0,0,0,1,
lifestyle_risk_count,772,0,0.0,10,0.33333333333333337,363,0.47020725388601037,772,0.6167962003454232,0.24481431828147515,120,0,0.0,8,0.33333333333333337,59,0.49166666666666664,120,0.5444444444444445,0.24987654320987662,10,1,1,0.0,0.021459412780656273,0.07235175590097864,0.14547793555962021,0,0,0,0,1,
married_homeowner,772,0,0.0,2,1.0,517,0.6696891191709845,772,0.6696891191709845,0.22120560283497542,120,0,0.0,2,1.0,77,0.6416666666666667,120,0.6416666666666667,0.2299305555555555,2,1,1,0.0,0.028022452504317785,0.028022452504317785,0.05900207985997324,0,0,0,0,1,
metabolic_risk_count,772,0,0.0,5,1.0,338,0.4378238341968912,772,0.8782383419689119,0.6406145131412924,120,0,0.0,4,1.0,56,0.4666666666666667,120,0.9833333333333333,0.6330555555555555,5,1,1,0.0,0.02884283246977548,0.10509499136442135,0.13169477516305841,0,0,0,0,1,
modifiable_risk_core_count,772,0,0.0,6,2.0,217,0.2810880829015544,772,1.9028497409326426,1.6317535370077045,120,0,0.0,6,2.0,37,0.30833333333333335,120,2.025,1.3243749999999999,6,1,1,0.0,0.027245250431778945,0.12215025906735733,0.10047262135870286,0,0,0,0,1,
pulse,772,0,0.0,60,60.0,49,0.06347150259067358,772,65.71761658031087,118.46948240221217,120,0,0.0,45,60.0,8,0.06666666666666667,120,66.49166666666666,156.7832638888889,62,0,,0.0,0.003195164075993087,0.7740500863557855,0.06598089934861265,0,0,0,0,1,
ses_score,772,0,0.0,36,0.6566233102227473,139,0.1800518134715026,772,0.5621164235121342,0.15537258744569798,120,0,0.0,25,0.9018533792791289,16,0.13333333333333333,120,0.5895474562273967,0.13549135755540867,36,0,,0.0,0.04671848013816926,0.027431032715262482,0.07193035618422434,0,0,0,0,1,
social_isolation_score,772,0,0.0,4,1.0,475,0.6152849740932642,772,1.1463730569948187,0.46432622352277925,120,0,0.0,4,1.0,69,0.575,120,1.1166666666666667,0.48638888888888887,4,1,1,0.0,0.04028497409326426,0.029706390328152033,0.04308634774763083,0,0,0,0,1,
social_structural_engagement,772,0,0.0,5,0.6666666666666666,477,0.6178756476683938,772,0.6254317789291883,0.045831347821418025,120,0,0.0,4,0.6666666666666666,69,0.575,120,0.6305555555555554,0.05147376543209877,5,1,1,0.0,0.0428756476683938,0.005123776626367094,0.02322936589586982,0,0,0,0,1,
systolic_bp,772,0,0.0,89,140.0,45,0.05829015544041451,772,133.2759067357513,293.49252832290796,120,0,0.0,56,140.0,6,0.05,120,136.975,326.174375,93,0,,0.0,0.008290155440414504,3.6990932642486882,0.21015083917905897,0,0,0,0,1,
vascular_treatment_gap,772,0,0.0,4,0.0,453,0.5867875647668394,772,0.4727979274611399,0.3762030524309378,120,0,0.0,4,0.0,70,0.5833333333333334,120,0.48333333333333334,0.39972222222222226,4,1,1,0.0,0.003454231433505983,0.010535405872193426,0.016914389212552203,0,0,0,0,1,
