column,train_non_missing_n,train_missing_n,train_missing_fraction,train_unique_non_missing_n,train_mode_value,train_mode_count,train_mode_fraction,train_numeric_observed_n,train_numeric_mean,train_numeric_variance,test_non_missing_n,test_missing_n,test_missing_fraction,test_unique_non_missing_n,test_mode_value,test_mode_count,test_mode_fraction,test_numeric_observed_n,test_numeric_mean,test_numeric_variance,combined_unique_non_missing_n,mode_comparison_eligible,mode_value_match,missing_fraction_abs_diff,mode_fraction_abs_diff,numeric_mean_abs_diff,numeric_standardized_mean_diff,missingness_shift_flag,mode_shift_flag,numeric_mean_shift_flag,train_test_shift_flag,keep_for_modeling,drop_reason
diabetes,660,0,0.0,2,0.0,608,0.9212121212121213,660,0.07878787878787878,0.07258034894398531,32,0,0.0,2,0.0,30,0.9375,32,0.0625,0.05859375,2,1,1,0.0,0.01628787878787874,0.016287878787878782,0.06359976072088304,0,0,0,0,1,
high_cholesterol,660,0,0.0,2,0.0,574,0.8696969696969697,660,0.1303030303030303,0.11332415059687785,32,0,0.0,2,0.0,26,0.8125,32,0.1875,0.15234375,2,1,1,0.0,0.057196969696969746,0.05719696969696969,0.15693451745099127,0,0,0,0,1,
hypertension,660,0,0.0,2,0.0,367,0.556060606060606,660,0.44393939393939397,0.24685720844811757,32,0,0.0,2,0.0,17,0.53125,32,0.46875,0.2490234375,2,1,1,0.0,0.024810606060606033,0.024810606060606033,0.049826891236225794,0,0,0,0,1,
libra_supported_late_life_n_observed,660,0,0.0,2,6.0,468,0.7090909090909091,660,5.127272727272727,1.8565289256198343,32,0,0.0,2,6.0,28,0.875,32,5.625,0.984375,2,1,1,0.0,0.1659090909090909,0.497727272727273,0.4176169937415548,0,0,0,0,1,
libra_supported_late_life_raw,660,0,0.0,32,0.0,195,0.29545454545454547,660,1.5686363636363632,1.8462132920110192,32,0,0.0,12,0.0,7,0.21875,32,1.73125,1.3783984375,33,0,,0.0,0.07670454545454547,0.1626136363636368,0.12806582298687125,0,0,0,0,1,
libra_supported_late_life_rescaled_0_100,660,0,0.0,34,0.0,195,0.29545454545454547,660,20.05546536796537,302.6556591199955,32,0,0.0,12,0.0,7,0.21875,32,21.000744047619047,197.0006549169147,35,0,,0.0,0.07670454545454547,0.9452786796536792,0.05980523077769609,0,0,0,0,1,
libra_supported_n_observed,660,0,0.0,3,8.0,467,0.7075757575757575,660,7.125757575757576,1.8553971533516986,32,0,0.0,2,8.0,28,0.875,32,7.625,0.984375,3,1,1,0.0,0.16742424242424248,0.49924242424242404,0.41897174260037473,0,0,0,0,1,
libra_supported_raw,660,0,0.0,59,1.6,91,0.13787878787878788,660,2.6425757575757576,3.1587782139577594,32,0,0.0,17,3.7,4,0.125,32,2.83125,1.9596484375000003,59,0,,0.0,0.012878787878787878,0.18867424242424224,0.11793952399911074,0,0,0,0,1,
libra_supported_rescaled_0_100,660,0,0.0,69,0.0,85,0.12878787878787878,660,24.759626436781613,261.6761827568942,32,0,0.0,20,31.896551724137932,4,0.125,32,25.546875000000004,175.66076906909558,70,0,,0.0,0.0037878787878787845,0.787248563218391,0.05323763908576525,0,0,0,0,1,
modifiable_risk_core8_count,660,0,0.0,6,2.0,187,0.2833333333333333,660,1.9166666666666667,1.606691919191919,32,0,0.0,5,2.0,15,0.46875,32,2.0625,0.99609375,6,1,1,0.0,0.18541666666666667,0.14583333333333326,0.12783583044363328,0,0,0,0,1,
social_structural_engagement,660,0,0.0,5,0.6666666666666666,421,0.6378787878787879,660,0.6308080808080808,0.04551550862156923,32,0,0.0,3,0.6666666666666666,22,0.6875,32,0.6458333333333333,0.03428819444444445,5,1,1,0.0,0.049621212121212066,0.015025252525252442,0.07521860168496748,0,0,0,0,1,
vascular_treatment_gap,660,0,0.0,4,0.0,378,0.5727272727272728,660,0.4909090909090909,0.38628099173553715,32,0,0.0,3,0.0,17,0.53125,32,0.53125,0.3740234375,4,1,1,0.0,0.04147727272727275,0.040340909090909094,0.06542849316124447,0,0,0,0,1,
